title,date,link,article
"CDC ""원숭이두창 감염자, 반려동물 접촉 주의""",2022.08.17.,http://www.newsis.com/view/?id=NISI20220817_0001064528, 미국 질병통제예방센터(CDC)는 원숭이두창이 감염자와의 긴밀한 접촉을 통해 전염될 수 있으므로 양성 반응을 보인 사람들은 반려동물과의 접촉에 주의해야 한다고 조언했다. 2022.08.17. 공감언론 뉴시스가 독자... 
"임상대행업체 노터스, 반려동물신약 개발 도전",4일 전,https://www.hankyung.com/it/article/2022082172381, 임상대행업체 노터스가 반려동물 치료제 개발에 본격 나선다. 김도형 노터스 대표는 최근 인터뷰에서 “반려동물 신약 개발 전문 기업으로 거듭날 것”이라며 “하반기에 임상을 본격화할 계획”이라고 밝혔다. 임상... 
"[내야외야] KIA “반려동물, 사지 말고 입양하세요”",6일 전,http://www.sportsworldi.com/newsView/20220819513100," 한편 세계 유기 동물의 날은 한 해에 버려지는 반려동물의 30% 가량이 여름 휴가철에 집중된다는 점을 토대로, 버려져 떠도는 동물들을 다시 생각하고, 입양 등을 권장하기 위한 날이다. 사진=KIA타이거즈 제공 "
"거창군, 미등록 반려동물 집중 단속",7일 전,http://www.breaknews.com/916977, 거창군은 9월 한달간 반려견 주요 출입장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속한다고 밝혔다. 군은 집중단속에 앞서 미등록 반려견 자진신고... 
"펫산업소매협회 ""반려동물 보유세 실효성 없어…맞춤형 정책 필요""",5일 전,https://www.news1.kr/articles/4778421," 반려동물 보유세 신설이 논의되고 있는 것과 관련해 한국펫산업소매협회(회장 이기재)가 20일 ""실효성이 없다""며 반대 의견을 냈다. 농림축산식품부는 최근 '반려동물 관리 방안' 등을 묻는 국민 의견 조사를 실시하고 있다.... "
"용인특례시, 오는 27일 시청 하늘광장서 3년 만에 반려동물축제 개최",3일 전,http://www.m-economynews.com/news/article.html?no=34697," 경품추첨ㆍ펫티켓 운동회 등 다양한 프로그램 선보여 용인특례시는 오는 27일 오전 11시부터 시청 하늘광장에서 반려동물축제인 '용인시와 행복하개'를 개최한다. 용인특례시가 주최하고, 사단법인 유기견 없는 도시가... "
"정부, ‘반려동물 안락사 허용’ 국민에 묻는다",7일 전,http://www.mediapen.com/news/view/747473, 농림축산식품부(이하 농식품부)와 국민권익위원회(이하 권익위)가 18일부터 오는 28일까지 국민생각함을 통해 ‘반려동물 관리 방안’ 등에 대해 국민 의견을 수렴에 나선다. 농림축산식품부 정부세종청사./사진=미디어펜... 
KIA 19일 광주 NC전 유기 동물 보호·입양 캠페인 진행,6일 전,http://www.sportsseoul.com/news/read/1152297?ref=naver," 한편 세계 유기 동물의 날은 한 해에 버려지는 반려동물의 30% 가량이 여름 휴가철에 집중된다는 점을 토대로, 버려져 떠도는 동물들을 다시 생각하고, 입양 등을 권장하기 위한 날이다. "
"영남이공대 학생들, 반려동물 케어 화장품 특허 출원",3일 전,https://news.imaeil.com/page/view/2022081715131330749, 영남이공대는 화장품화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다고 21일 밝혔다. 이번 특허 출원은 중소벤처기업부의 '2022년도 산·학·연 콜라보 R＆D 사업'과 한국과학창의재단의 '2021년... 
"강원도관광재단-롯데정보통신, 반려동물 동반관광 활성화 업무 협약 체결",6일 전,https://www.ajunews.com/view/20220819101952943, 편리하고 신속한 강원 지역 관광 정보 제공하는 데 상호 협력 아주경제=(춘천)강대웅·윤중국 기자 yjk@ajunews.com 강원도관광재단은 롯데정보통신과 ‘강원도 반려동물 동반관광 활성화 업무협약’을 체결했다고 19일... 
‘창원 반려동물 문화축제’ 10월 전국 최대 규모로 열린다,7일 전,http://www.busan.com/view/busan/view.php?code=2022080910453899566," 경남 창원에서 전국 최대 규모의 반려동물 문화축제가 열린다. 18일 창원시에 따르면, 시는 오는 10월 15~16일 이틀간 창원 용지문화공원(면적 4만 여㎡) 일원에서 ‘창원 반려동물 문화축제’를 개최한다. 시는 반려동물... "
"영남이공대 학생들,반려동물 케어 화장품 개발 특허 출원",2022.08.17.,https://ilyo.co.kr/?ac=article_view&entry_id=434808," - ""학생들, 기술력 향상 기여 할 수 있도록 힘 쏟을 것"" 영남이공대(총장 이재용) 화장품화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다. 특히 이 대학이 진행한 고교생 대상 산업현장 탐방과... "
"'반려동물과 펫캉스 즐기세요"" '2022대한민국 펫캉스' 19일 구미서 개막",7일 전,http://www.newsis.com/view/?id=NISX20220818_0001982045&cID=10810&pID=10800," '반려동물과 함께 떠나는 바캉스'를 주제로 다양한 체험, 볼거리가 풍성하다. ­ 반려인들의 최강 인플루언서 강형욱 대표와 이찬종 소장의 토크콘서트가 준비돼 있다. 반려동물과 함께 물놀이를 즐길 수 있는 '야외... "
경남 무등록 반려동물 집중 단속...최대 60만원 과태료 부과,2022.08.17.,https://www.seoul.co.kr/news/newsView.php?id=20220817500118&wlog_tag3=naver, 경남도는 성숙한 반려동물 문화를 정착하고 유기·유실 동물 발생을 줄이기 위해 다음달 1일부터 한 달간 시군과 합동으로 미등록 반려동물 집중 단속을 한다고 17일 밝혔다. 단속에 앞서 이달 31일까지 ‘미등록 반려견... 
[반려동물 건강이야기] 강아지와 고양이도 치아건강 지키려면 '양치'가 필수!,2일 전,http://www.k-health.com/news/articleView.html?idxno=60767, 장봉환 굿모닝펫동물병원 대표원장 반려동물의 입속에 문제가 생겼다면 치과치료가 필요할 수 있다. 반려동물은 치료를 받는다고 해서 가만히 있지 않아 치과치료를 할 때는 마취를 하게 돼 보호자가 걱정을 많이 한다.... 
반려동물 보유세 찬반 “책임감 커져” vs “유기 늘릴 것”,2022.08.17.,http://kids.donga.com/news/vv.php?type=news&id=20220817173321334049, 세종=뉴시스 반려동물 보유세반려동물을 키우는 사람들에게 매년 일정 금액을 세금으로 거둬 이를 동물병원 의료보험 등 동물 복지와 관련된 예산으로 활용하는 제도. 반려인의 조건을 강화해 성숙한 반려동물 문화를... 
[반려동물 건강이야기] 강아지와 고양이도 치아건강 지키려면 '양치'가 필수!,2일 전,http://www.k-health.com/news/articleView.html?idxno=60767, 장봉환 굿모닝펫동물병원 대표원장 반려동물의 입속에 문제가 생겼다면 치과치료가 필요할 수 있다. 반려동물은 치료를 받는다고 해서 가만히 있지 않아 치과치료를 할 때는 마취를 하게 돼 보호자가 걱정을 많이 한다.... 
반려동물 보유세 찬반 “책임감 커져” vs “유기 늘릴 것”,2022.08.17.,http://kids.donga.com/news/vv.php?type=news&id=20220817173321334049, 세종=뉴시스 반려동물 보유세반려동물을 키우는 사람들에게 매년 일정 금액을 세금으로 거둬 이를 동물병원 의료보험 등 동물 복지와 관련된 예산으로 활용하는 제도. 반려인의 조건을 강화해 성숙한 반려동물 문화를... 
[사설]광주 유기동물이 매년 3천마리가 넘다니,1일 전,http://www.namdonews.com/news/articleView.html?idxno=692868, 광주에서 한 해 동안 버려지는 반려동물이 3천 마리를 넘어서고 있다는 보도다. 동물등록제 시행 등 반려동물 보호를 위한 사회적 장치가 강화되고 있는데도 유기동물이 늘고 있는 것이다. 반려동물을 하나의... 
"영남이공대 학생들, 반려동물 케어 화장품 개발 특허 출원",2022.08.17.,https://tk.newdaily.co.kr/site/data/html/2022/08/17/2022081700210.html, 뉴데일리 강승탁 기자 = 영남이공대학교(총장 이재용) 화장품화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다고 17일 밝혔다. 이번 특허 출원은 중소벤처기업부가 주관하는 ‘2022년도 산·학·연... 
"롯데정보통신·강원도관광재단, 반려동물 동반관광 활성화 MOU",6일 전,http://www.datanet.co.kr/news/articleView.html?idxno=175666,  롯데정보통신(대표 노준형)은 강원도관광재단(대표 강옥희)과 '강원 반려동물 동반관광 활성화 사업'을 위한 협약을 체결했다고 19일 밝혔다. 이번 협약은 롯데정보통신의 사내벤처 '헤이나나'와 강원도관광재단의... 
"SPC 던킨, 반려동물 전용가방 '마이펫 크로스백' 사전예약 진행",6일 전,http://www.consumernews.co.kr/news/articleView.html?idxno=657021, SPC그룹 계열사 비알코리아가 운영하는 던킨은 반려동물용 가방 '마이펫 크로스백' 굿즈(Goods)를 출시하고 사전 예약 프로모션을 실시한다고 19일 밝혔다. 던킨은 지난해 7월 반려용품 커머스 플랫폼 베이컨 박스와... 
"평택시, 반려동물 등록 자진신고·집중단속 기간 운영",3일 전,http://www.enewstoday.co.kr/news/articleView.html?idxno=1592745," 평택시(시장 정장선)가 반려동물 유실·유기 방지, 개 물림 사고 예방 등 반려인의 성숙한 반려동물 문화 조성을 위한 홍보에 적극 나서고 있다. 평택시는 오는 9월 한 달간 반려견 주요 출입장소와 민원 빈발 지역을... "
잠깐! 반려동물 등록 하셨나요?,7일 전,http://www.newsfreezone.co.kr/news/articleView.html?idxno=401556," 거창군은 9월 1일부터 9월 30일까지 반려견 주요 출입장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속을 할 예정이다. 군은 집중단속에 앞서 미등록 반려견 자진신고 기간을 8월 31일까지 운영하고, 이... "
농식품부 ‘반려동물’ 설문조사…‘보유세 신설 필요성은?’ 막판 제외,6일 전,http://www.busan.com/view/busan/view.php?code=2022081921484029630, 정부가 향후 정책에 반영하기 위해 반려동물과 관련된 설문조사를 국민들을 대상으로 실시하고 있다. 그런데 반려동물 보유세 신설에 대해서도 의견을 물으려 했으나 막판에 이를 제외한 것으로 나타났다.... 
"반려 동물도 이젠 헌혈…건국대, 아시아 최초 ‘KU 아임도그너 헌혈센터’ 개소",4일 전,http://news.heraldcorp.com/view.php?ud=20220821000023," 반려동물의 치료에서 의료 혈액 수급이 필수적인 가운데, 아시아 최초 반려동물 헌혈센터가 국내에 생겼다. 21일 건국대학교는 이달 18일 본교 동물병원 내에 아시아 최초의 반려동물 헌혈센터 ‘KU 아임도그너(KU I’M... "
"반려 동물도 이젠 헌혈…건국대, 아시아 최초 ‘KU 아임도그너 헌혈센터’ 개소",4일 전,http://news.heraldcorp.com/view.php?ud=20220821000023," 반려동물의 치료에서 의료 혈액 수급이 필수적인 가운데, 아시아 최초 반려동물 헌혈센터가 국내에 생겼다. 21일 건국대학교는 이달 18일 본교 동물병원 내에 아시아 최초의 반려동물 헌혈센터 ‘KU 아임도그너(KU I’M... "
'서울 반려동물 시민학교' 하반기 수강생 모집,6일 전,http://www.mediapen.com/news/view/747736, 서울시는 반려동물의 문제 행동 교정과 사회화 및 예절교육을 진행하는 '서울 반려동물 시민학교' 하반기 강좌를 9월부터 서울동물복지지원센터 마포센터와 구로센터에서 운영한다. 반려견 행동 교정 교육 현장/사진... 
"“반려동물, 사지 말고 입양하세요” KIA, 세계 유기 동물의 날 행사 실시",6일 전,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208191334985587&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news," KIA 타이거즈가 세계 유기 동물의 날(매년 8월 세 번째 토요일)을 맞아 버려진 동물의 생명 및 안전 보호와 입양을 권장하는 행사를 연다. KIA는 19일 ""이날 광주-기아 챔피언스 필드에서 열리는 NC전서 ‘유기 동물 보호... "
"거창군, 반려동물 등록하세요…위반 시 과태료 최대 100만원 부과",7일 전,https://www.pressian.com/pages/articles/2022081814471663817?utm_source=naver&utm_medium=search, 미등록 반려동물 9월 집중 단속 예정 경남 거창군은 다음달 1일부터 반려견 주요 출입장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속을 할 계획이라고 18일 밝혔다. 미등록자와 변경사항 미신고자에게는... 
"美 CDC ""원숭이두창 감염 시 반려동물 격리하라""",2022.08.17.,https://www.sedaily.com/NewsView/269U1GTH9K, 미국 질병통제예방센터(CDC)가 원숭이두창 바이러스 감염이 의심되는 반려동물은 격리가 필요하다고 발표했다. 16일(현지시간) 블룸버그통신에 따르면 프랑스 파리에서 반려견 한 마리가 원숭이두창 바이러스에 걸린... 
야외활동 늘면서 유기동물 급증 고민,2일 전,https://www.mbceg.co.kr/post/99370," 김영진/ 자원봉사자 ""사전 지식 없이 그냥 키우는 것 보다는, 살고 있는 내 집이라든지 주위 환경이 반려동물을 키우는데 과연 적합한가 아닌가.."" 여름철마다 날로 늘어나는 유기동물로 인해 지자체마다 고민이 깊어지고... "
"""강아지·고양이에 매기는 세금 어떻게 생각하세요?""...'반려동물 보유세' 국민 여론조사 실시",7일 전,https://www.insight.co.kr/news/408472, = 정부가 내년 반려동물 보유세 도입에 대해 국민 여론조사를 실시하겠다고 밝히며 반려동물 보유세 공론화에 나섰다.18일 농림축산식품부(농식품부)는 국민권익위원회와 '반려동물 관리 방안' 등을 묻는 국민 의견... 
"신라대, 반려동물산업 기술개발과제 12개 선정과 함께 지원 시동",6일 전,http://www.kyosu.net/news/articleView.html?idxno=92841, 신라대학교(총장 김충석)가 반려동물산업 육성을 위해 기업체를 대상으로 공모한 기술개발과제를 최종 선정하고 집중 지원을 실시한다고 19일 밝혔다. 신라대는 부산지역 반려동물산업 기업 육성과 경쟁력 강화를 위해... 
"[이슈&피플] ""내 방 안 식물원""…양주, 반려식물에 꽂혔다",2일 전,http://news.lghellovision.net/news/newsView.do?soCode=SCK0000000&idx=343004," 강아지와 고양이 등 동물 앞에 붙는 반려, 라는 수식어가 이젠 식물 앞에도 쓰이고 있죠. 그만큼 반려식물이 인기이고, 또 시장도 커지고 있다는 뜻일 텐데요. 양주시도 반려식물에 주목하고 있습니다. 양주시... "
1년에 한번 '아르르 위크'…반려동물 용품 최대 75% 할인,2022.08.16.,http://www.newsis.com/view/?id=NISX20220816_0001980036&cID=13001&pID=13000, 반려동물 라이프 스타일 브랜드 아르르는 16일 오전 11시부터 21일 오후 5시까지 공식 홈페이지에서 최대 75%까지 할인되는 아르르위크를 진행한다. 아르르 위크는 1년에 단 한번 회원들에게 파격적인 할인 혜택과 적립금... 
"이용빈 '반려인구 천만시대, 반려동물 전담부서 필요'",5일 전,http://www.ikbc.co.kr/article/view/kbc202208200025, 반려인구 천만시대를 맞아 반려동물과 반려인이 함께 할 수 있는 정책 마련을 위해 전담부서가 시급하다는 지적이 나왔습니다. 광주 이야기꽃도서관에서 열린 반려동물 정책간담회에서 광주여대 반려동물보건학과 조경... 
"롯데정보통신, 강원도관광재단과 '반려동물 동반관광' 활성화 협력",6일 전,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588783, 롯데정보통신은 강원도관광재단과 「강원 반려동물 동반관광 활성화 사업」을 위한 협약을 19일 체결했다고 밝혔다. 이번 협약은 롯데정보통신의 사내벤처 ‘헤이나나’와 강원도관광재단의 ‘강원 댕댕여지도’... 
"거창군, 미등록 반려동물 9월 한 달 집중 단속 예정",7일 전,http://www.enewstoday.co.kr/news/articleView.html?idxno=1591974," 거창군은 9월 1일부터 9월 30일까지 반려견 주요 출입 장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속을 할 예정이다. 군은 이에 앞서 미등록 반려견 자진신고 기간을 8월 31일까지 운영하고, 이 기간 내에... "
"SPC 던킨, 반려동물 위한 '마이펫 크로스백' 출시",6일 전,http://www.choicenews.co.kr/news/articleView.html?idxno=104200,"  SPC그룹의 던킨은 ""반려동물 브랜드 '바잇미(BITE ME)'와 협업해 반려동물용 가방 '마이펫 크로스백' 굿즈를 출시하고, 사전 예약 프로모션을 실시한다""고 19일 밝혔다. SPC그룹에 따르면 던킨은 지난해 반려동물용 원터치... "
[김종숙의 사·반·행] 반려동물을 가족으로 생각하는 '펫팸족',1일 전,http://www.newstnt.com/news/articleView.html?idxno=223691, '펫팸족'이란 반려동물을 뜻하는 펫(pet)과 가족을 의미하는 패밀리(family)가 합쳐진 단어로 반려동물을 가족으로 생각하는 사람들을 말한다. 반려동물을 키우는 반려인들의 대부분은 당연히 반려동물을 가족이라고... 
"태백시, 자유로운 산책...'반려동물 놀이터' 임시개장",7일 전,http://www.breaknews.com/916927," 태백시는 지난 13일부터 시작해 오는 9월 23일까지, 태백체험공원 인근에 1,500㎡로 조성한 반려동물 놀이터를 임시 개장했다고 밝혔다. 반려동물 놀이터는... "
"농기평, '반려동물 산업의 미래와 전망' 온라인 포럼 개최",3일 전,http://www.thekpm.com/news/articleView.html?idxno=132804," 22일 농기평은 '펫 휴머니제이션 시대, 반려동물 산업의 미래와 전망' 온라인 포럼을 개최했다. 사진=농림식품기술기획평가원  농림축산식품부가 주최하고, 농림식품기술기획평가원이(이하 농기평) 주관하는 '제29회... "
"반려동물 브랜드 '아르르', 오는 21일까지 아르르 위크 진행",2022.08.16.,https://www.news1.kr/articles/4774350, 반려동물 라이프 스타일 브랜드 아르르가 16일 오전 11시부터 오는 21일 오후 5시까지 공식 홈페이지에서 최대 75%까지 할인되는 아르르위크를 진행한다고 밝혔다. 아르르에 따르면 아르르 위크는 1년에 단 한 번... 
"신라대, 반려동물산업 육성 지원...기술개발과제 12개 선정",6일 전,https://news.bbsi.co.kr/news/articleView.html?idxno=3078243, 신라대학교 캠퍼스 전경 부산 신라대학교는 반려동물산업 육성을 위해 기업들의 기술개발을 집중지원합니다. 신라대학교는 반려동물산업 육성을 위해 기업체를 대상으로 공모한 기술개발과제를 최종 선정했습니다.... 
"영남이공대 학생들, 반려동물 케어를 위한 화장품 개발 특허 출원",2022.08.17.,http://www.kyosu.net/news/articleView.html?idxno=92741," 영남이공대학교(총장 이재용) 화장품화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다고 17일 밝혔다. 반려동물 관련 화장품을 개발해 특허를 출원한 이종민 지도교수와 황지섭, 강채림, 이유미... "
"영남이공대 학생들, 반려동물 케어를 위한 화장품 개발 특허 출원",2022.08.17.,http://www.kyosu.net/news/articleView.html?idxno=92741," 영남이공대학교(총장 이재용) 화장품화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다고 17일 밝혔다. 반려동물 관련 화장품을 개발해 특허를 출원한 이종민 지도교수와 황지섭, 강채림, 이유미... "
"KIA, 19일 유기동물 보호의 날 행사 개최",6일 전,https://www.spotvnews.co.kr/news/articleView.html?idxno=543768," 한편 세계 유기 동물의 날은 한 해에 버려지는 반려동물의 30%가량이 여름 휴가철에 집중된다는 점을 토대로, 버려져 떠도는 동물들을 다시 생각하고, 입양 등을 권장하기 위한 날이다. "
'사람 공격한 개는 안락사?'…반려동물 국민의견 조사,6일 전,http://www.yonhapnewstv.co.kr/MYH20220819000600640/?input=1825m," 농림축산식품부가 국민권익위원회와 함께 오는 28일까지 반려동물 관리 방안에 관한 국민 의견을 조사합니다. 조사는 국민생각함 누리집을 통해 이뤄지며, 주요 설문 내용은 '반려동물 입양 전 교육 의무화', '물림사고... "
"태백시, 1500㎡ 규모 반려동물 놀이터 임시 개장",7일 전,http://www.enewstoday.co.kr/news/articleView.html?idxno=1591800, 반려동물 놀이터 [사진=태백시]  강원 태백시는 내달 23일까지 태백체험공원 인근에 1500㎡ 규모로 조성한 반려동물 놀이터를 임시 개장한다고 18일 밝혔다. 반려동물 놀이터는 반려동물들이 목줄 없이 뛰어놀 수 있는... 
반려동물 관리방안 등 국민의견조사,7일 전,http://www.bokuennews.com/news/article.html?no=219718," 농림축산식품부(장관 정황근, 이하 농식품부)와 국민권익위원회(위원장 전현희, 이하 국민권익위)가 8월 18일부터 8월 28일까지 국민생각함을 통해 '반려동물 관리 방안' 등에 대해 국민 의견을 수렴한다고 밝혔다. 주요... "
"홍영기, 반려 오리와 개천에서 물놀이...양계장 매물까지 알아본다고?",4일 전,https://isplus.com/2022/08/21/enter/entertainment/20220821091015673.html, 이후 홍영기는 반려 동물들을 위해 양계장을 알아보는 등 여러가지로 신경을 쓰는 모습이다. 한편 홍영기는 지난 2009년 코미디TV '얼짱시대'에 출연해 동안미모로 화제를 모은 의류 사업가다. 2012년 3세 연하 남편... 
"SPC 던킨, 반려동물을 위한 '마이펫 크로스백' 사전 예약 실시",6일 전,http://www.thefirstmedia.net/news/articleView.html?idxno=100435, ▲던킨이 반려동물 라이프스타일 브랜드 바잇미와 협업해 선보이는 마이펫 크로스백.  SPC그룹 계열사 비알코리아가 운영하는 던킨이 반려동물 라이프스타일 브랜드 '바잇미(BITE ME)'와 협업해 반려동물용 가방 '마이펫... 
"평택시, 여름철 성숙한 반려동물 문화 조성을 위한 캠페인 실시",4일 전,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160297907159510," 휴가지 반려동물 공공예절, 휴가기간 중 이용가능 위탁관리업소 안내 등 홍보 경기 평택시(시장 정장선)는 사회적 거리두기 완화와 여름철에 여행이 증가함에 따라 반려동물 유기방지, 동물학대 금지 등 성숙한 반려동물... "
"롯데정보통신-강원도관광재단, 반려동물 동반관광 활성화를 위한 MOU 체결",6일 전,https://www.ddaily.co.kr/news/article.html?no=244871, 롯데정보통신(대표이사 노준형)이 강원도관광재단(대표이사 강옥희)과 강원 반려동물 동반관광 활성화 사업을 위한 협약을 19일 체결했다. 이번 협약은 롯데정보통신의 사내벤처 ‘헤이나나’와 강원도관광재단의... 
"거창군, 내달 한달간 미등록 반려동물 집중단속",7일 전,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588601, 경남 거창군은 오는 9월 1일부터 30일까지 반려견 주요 출입장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속 한다고 18일 밝혔다. 군은 집중단속에 앞서 미등록 반려견 자진신고 기간을 오는 31일까지... 
"KIA, '세계 유기 동물의 날' 맞아 보호·입양 캠페인 연다",6일 전,http://www.osen.co.kr/article/G1111922734," 한편 세계 유기 동물의 날은 한 해에 버려지는 반려동물의 30% 가량이 여름 휴가철에 집중된다는 점을 토대로, 버려져 떠도는 동물들을 다시 생각하고, 입양 등을 권장하기 위한 날이다. "
"롯데정보통신-강원도관광재단, 반려동물 동반관광 활성화를 위한 MOU 체결",6일 전,https://www.ddaily.co.kr/news/article.html?no=244871, 롯데정보통신(대표이사 노준형)이 강원도관광재단(대표이사 강옥희)과 강원 반려동물 동반관광 활성화 사업을 위한 협약을 19일 체결했다. 이번 협약은 롯데정보통신의 사내벤처 ‘헤이나나’와 강원도관광재단의... 
"거창군, 내달 한달간 미등록 반려동물 집중단속",7일 전,http://www.shinailbo.co.kr/news/articleView.html?idxno=1588601, 경남 거창군은 오는 9월 1일부터 30일까지 반려견 주요 출입장소와 민원 빈발 지역을 중심으로 미등록 반려동물을 집중단속 한다고 18일 밝혔다. 군은 집중단속에 앞서 미등록 반려견 자진신고 기간을 오는 31일까지... 
지역 반려동물 복지시설 확충 나서야,3일 전,http://www.jndn.com/article.php?aid=1661155801343086008, 지역 반려동물 복지시설 확충 나서야 갈수록 지역 내 반려동물이 증가하고 있지만 이들을 위한 복지시설은 들어서지 않아 적극적인 대책이 요구된다. 광주지역 반려동물 문화센터 건립이 주민들의 반대로 무산되고... 
"임상우 제주서부경찰서장 ""동물학대·외국인 범죄 중점""",2022.08.17.,http://www.newsis.com/view/?id=NISX20220817_0001981203&cID=10899&pID=10800," 임 서장은 이날 오전 제주서부경찰서에서 기자간담회를 열고 ""반려동물을 키우는 인구가 1500만명에 이르는 것으로 안다. 선진국일수록 동물권에 대한 인식이 높은데 아직 우리나라는 부족함이 있다""며 ""동물학대는 사회적... "
"반려동물 커뮤니티 '아임펫뿜뿜', 리뉴얼 기념 이벤트 진행",6일 전,http://www.etnews.com/20220819000142, 반려동물을 키우는 국내 인구가 약 1500만명에 달하는 가히 반려동물 전성시대다. 이런 흐름 속 반려동물 각자의 개성을 뽐낼 수 있도록 반려동물 시점에서 소통하는 사회관계망서비스(SNS) '아임펫뿜뿜'이 유저들의... 
반려동물 보험 들어주고…‘비혼 선언’ 직원엔 축하금,3일 전,https://www.joongang.co.kr/article/25095888," 미혼 직원과 반려동물을 키우는 직원을 위한 복지제도를 확대하는 기업이 늘고 있다. 기존의 사내 복지가 효(孝) 수당이나 다둥이 수당, 출산장려금처럼 기혼자와 그 가족에 초점을 맞췄다면, 최근엔 다양성을 중시하는... "
반려동물과 떠난 바캉스…올바른 '펫티켓' 문화 해법을 찾다,4일 전,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2110126," 박용기 기자 이 밖에도 행사에 참석한 반려인들은 반려동물과 함께 물놀이를 즐길 수 있는 '야외 물놀이장', 전문사진작가가 촬영하는 '인생견생 사진관', 시원한 실내에서 반려동물과 즐기는 휴식공간 '피크닉존... "
동물의료시장 규모는 1조 7400억...부가세 수입은 633억,2일 전,http://www.dailyvet.co.kr/news/policy/170941," 반려동물 의료시장 규모는 현재 약 1조 7400억원인 것으로 추정됐다. 2023년부터 동물진료비 부가세를 폐지할 경우 2027년까지 4726억원 세수가 감소할 것으로 예상됐다.국회예산정책처, 동물진료 부가세 면세 시... "
"도그코리아 ""DNA실명제로 동물 학대 예방""",3일 전,https://www.ekn.kr/web/view.php?key=20220822010003821," 내년 4월 하순부터 유기되거나 학대를 당하는 반려동물을 보호하는 제도가 강화된다. 따라서, 유기·학대 대상인 반려동물의 신원 확인을 제도적으로 뒷받침해 줄 ‘DNA 실명제’ 도입의 필요성이 대두되고 있다.... "
"도그코리아 ""DNA실명제로 동물 학대 예방""",3일 전,https://www.ekn.kr/web/view.php?key=20220822010003821," 내년 4월 하순부터 유기되거나 학대를 당하는 반려동물을 보호하는 제도가 강화된다. 따라서, 유기·학대 대상인 반려동물의 신원 확인을 제도적으로 뒷받침해 줄 ‘DNA 실명제’ 도입의 필요성이 대두되고 있다.... "
'서울 반려동물 시민학교' 행동교정·예절교육 인기강좌 확대 선착순 모집,6일 전,http://www.bzeronews.com/news/articleView.html?idxno=527226, 서울시는 어린 반려견의 예절교육부터 반려견의 행동교정까지 받을 수 있는 '서울 반려동물 시민학교' 하반기 강좌를 9월부터 재개한다. '서울 반려동물 시민학교' 누리집(http://seoulschool.co.kr/)에서 8월 20일부터 신청할... 
"용인시, 오는 27일 반려동물 축제 '용인시와 행복하개' 3년만에 재개!",2일 전,http://www.sporbiz.co.kr/news/articleView.html?idxno=629379," 용인시와 행복하개 포스터./ 용인시 제공 용인특례시는 오는 27일 오전 11시부터 시청 하늘광장에서 반려동물축제인 '용인시와 행복하개'를 개최한다고 밝혔다. 용인시가 주최하고, 사단법인 유기견 없는 도시가 주관하는... "
"양천구, 동물보호명예감시원 22일까지 모집",6일 전,http://news.heraldcorp.com/view.php?ud=20220819000061, 이기재 구청장은 “민관이 협력하는 동물보호명예감시원 제도를 통해 동물학대 금지 등 적극적인 동물보호 홍보활동을 펼쳐가겠다”면서 “이를 계기로 사람과 동물이 행복하게 공존할 수 있는 성숙한 반려동물 문화가... 
"“직무 멘토링 큰 도움됐어요!” … 영남이공대 학생들, ‘반려동물 케어’ 특허 출원",2022.08.17.,https://view.asiae.co.kr/article/2022081713390250044, 영남이공대 화장품 화공계열 학생들이 반려동물 케어를 위한 화장품 개발 특허를 출원했다. 이번 특허 출원은 지난 ‘2021년 고교생 대상 산업현장 탐방 및 직무 멘토링 운영사업’의 성과로 LINC3.0 협약산업체와 반려동물... 
반려동물 성형외과 광고(?)..알고보니 공익캠페인,6일 전,http://www.fnnews.com/news/202208182026145926," 언뜻보면 반려동물 전용 성형외과까지 생긴 것이 아니냐는 비난이 생길 수 있지만, 사실 이것은 공익캠페인이다. 19일 관련업계에 다르면 압구정역 지하철역에는 강아지 꼬리나 귀의 일부분을 잘라 귀엽거나 용맹해보이는... "
"원광대-2개 대학, 동물보건 전문인력 양성 '맞손'",2022.08.17.,http://news.mt.co.kr/mtview.php?no=2022081709597457810," 원광대학교 동물보건학과가 지난 11일 호서대 동물보건복지학과, 인제대 반려동물보건학과와 동물보건 전문 인력 양성 및 상호 발전을 위한 업무협약을 체결했다. 이날 행사에 원광대 김옥진 동물보건학과장과 호서대... "
