title,date,link,article
"정읍시공동체활성화센터, 제주도 성공사례 '벤치마킹'",4일 전,http://www.jeonmin.co.kr/news/articleView.html?idxno=361866, 20일까지 제주도 성공사례 벤치마킹에 나섰다. 제주도 일원 우수사례 탐방을 통해 공동체 사업추진의... 참여자들은 과거 유배의 섬 제주를 B2C 체험관광으로 재탄생시킨 '원도심 광해군 시간여행'을 시작으로 평대리... 
전자여행허가제 관계기관 회의…대안 찾나?,2022.08.05.,https://news.kbs.co.kr/news/view.do?ncd=5526690&ref=A, 법무부로부터 전자여행허가제 제주도 적용에 대한 설명을 듣고 의견을 제시하기 위해섭니다. 앞서 법무부는 지난해 9월부터 시행 중인 전자여행허가제에서 제주만 제외돼 불법체류 통로로 악용되고 있다고 진단했습니다.... 
제주여행·이동식주택이 편의점 추석상품?,2022.08.10.,https://www.sedaily.com/NewsView/269QTKQF1X," ‘제주도 한 달 살기’ 상품부터 이동식 주택에 전기차, 고가 와인 세트 등 희소성 있는 상품부터 프리미엄 상품까지 다양한 상품들을 내놓고 소비자들의 시선을 끌고 있다. GS25는 추석을 앞두고 한화리조트와... "
"""내년 순천만정원박람회에 수학여행 오세요""",2022.08.10.,https://www.yna.co.kr/view/AKR20220810100900054?input=1195m, 수학여행단을 유치하기 위해 공을 들이고 있다. 10일 순천시에 따르면 2023순천만국제정원박람회 조직위원회는 전날 제주교육청 직원과 제주도 초·중·고등학교 교사 24명을 초청해 팸투어를 했다. 조직위는 교사들에게... 
‘외국인 불법체류 우회로 차단’ 제주도에 전자여행허가제 추진,2022.08.04.,https://news.kmib.co.kr/article/view.asp?arcid=0017343756&code=61121111&cp=nv," “제주도에만 전자여행허가제(K-ETA)가 적용되지 않음에 따라 태국 등 무사증(무비자) 국가 국민이 사전 검증 절차 없이 제주도로 대거 입국하고 있고, 그 과정에서 제주도가 전자여행허가가 불허된 외국인들의... "
"10명 중 8명 ""3개월 내 여행갑니다, 단 해외 말고 국내로""",7일 전,http://news.mt.co.kr/mtview.php?no=2022081814145341909, 코로나19로 주저 앉았던 여행시장이 활기를 띠고 있다. '7말8초' 여름 휴가철을 맞아 제주도와 부산 같은 주요 관광지를 비롯해 전국의 해수욕장이 붐비는 등 팬데믹 이전의 모습을 되찾고 있다. 2년 넘게 억눌렸던... 
추석 때 해외 가면 '800달러-술 2병 면세'...제주도 빠진 이유는?,2022.08.05.,https://news.jtbc.co.kr/article/article.aspx?news_id=NB12069401, 세법상 제주도 여행객 면세점의 면세 한도를 600달러로 규정한 '조세특례제한법 121조 13'을 개정해야 하므로 정기국회를 통과해야만 합니다. 시행규칙 개정안은 입법예고(8월 5일~19일)와 법제처 심사를 거쳐 추석... 
제주도도 전자여행허가제 적용 추진...불법 체류 차단,2022.08.04.,https://www.ytn.co.kr/_ln/0103_202208041836106078, 정부가 불법 체류 목적으로 비자 없이 입국하는 외국인들을 막고자 제주도에도 전자여행허가제를 적용할 방침입니다. 전자여행허가제는 무비자 입국이 가능한 112개 국가 국민을 대상으로 현지 출발 전에 여행 허가를... 
"""전자여행허가제 도입은 제주 관광 고사시킬 것""",2022.08.09.,http://www.newsis.com/view/?id=NISX20220809_0001973087&cID=10813&pID=10800," 제주도관광협회와 제주상공회의소, 제주관광공사, 제주관광학회 관계자들은 9일 법무부를 방문해 정부의 제주도 전자여행허가제 도입 방안에 대한 재검토를 건의했다. 재검토 논리로는 국제자유도시 가치 훼손을 들었다.... "
특수 기대했는데…잇따른 수학여행 취소에 전세버스 업계 울상,19시간 전,http://www.jejuilbo.net/news/articleView.html?idxno=189457," 강만해 제주도 버스운송사업조합 이사장은 ""제주의 경우 단체관광에서 수학여행이 차지하는 비중이 큰데 수학여행이 주춤하면 업체에는 피해가 직접적으로 들어오게 된다. 현재 수학여행이 조금씩 취소되거나 11월... "
"제주도 여행 떠난 이수지, 육아 벗어나 자유 만끽 ""당일치기""",2022.08.13.,https://www.xportsnews.com/article/1617694," 이수지가 여유로운 제주도 여행 일상을 공유했다. 이수지는 지난 12일 자신의 인스타그램을 통해 ""제주도 당일치기""라는 글과 여러 장의 사진을 게재했다. 공개된 사진 속 이수지는 러블리한 원피스 차림으로 제주도의... "
"국제관광 기지개 켰는데… 제주도 “정부, 전자여행허가제 유보해달라”",2022.08.07.,https://www.seoul.co.kr/news/newsView.php?id=20220807500028&wlog_tag3=naver, 제주출입국·외국인청은 제주로 여행 온 태국인 상당수가 과거 전자여행허가(K-ETA) 불허 결정을 받은 이력이 있어 인천공항 등 국내 다른 공항으로의 입국이 차단되자 제주로 우회 입국을 시도한 것으로 판단하고 있다.... 
제주 온 태국인 60% ‘유턴’…“사전여행허가제 신속 추진”,2022.08.13.,https://news.kbs.co.kr/news/view.do?ncd=5532209&ref=A, 법무부가 내놓은 대책은 현재 사전여행허가제에서 제외된 제주도에도 이 제도를 조만간 도입하겠다는 겁니다. 사전여행허가제는 태국과 미국 등 무비자 입국이 가능한 112개 나라를 대상으로 합니다. 하지만 제주도와... 
"장영란♥한창, 제주도 여행 첫날부터 불길..""비행기 이유없이 결항""",2022.08.18.,http://biz.heraldcorp.com/view.php?ud=202208181346252135503_1," 방송인 장영란이 제주도 여행을 떠났다. 18일 한창은 자신의 인스타그램 계정에 가족들을 찍은 영상을 게재했다. 한창은 영상과 함께 ""여름 휴가 일기 8월 12일 출발 전 기록. 오후 한시 비행기가 이유없이 지연 결항되어... "
"""잠시 더위 잊었다""…치솟는 물가에 제주도 대신 몰려간 이곳",2022.08.07.,https://www.joongang.co.kr/article/25092509, 직장인 박승아(34·경기도 김포)씨는 여름 휴가철을 맞아 친구들과 제주도 여행을 계획했지만 다음 기회로 미루기로 했다. 항공요금만 왕복 20만원이 넘는 데다 식비 등 경비가 부담스럽다는 의견이 나왔기 때문이다.... 
"제주 여행사 6곳, 정부 디지털 전환사업 공모 선정",2일 전,http://www.jejuilbo.net/news/articleView.html?idxno=189312, 이번 공모에 선정된 여행사는 ▲올래캠프본점알파캠프(대표 김영철) ▲웰니스캠프(대표 김성훈) ▲위더스트레블(대표 추대민) ▲제주도여행(대표 강경순) ▲나비트래블(대표 김혜련) ▲범광투어(대표 고명순) 등... 
"고두심 ""신혼여행 다녀온 뒤 시댁서 눈물흘려""",2022.08.02.,http://www.newsis.com/view/?id=NISX20220802_0001964679&cID=10601&pID=10600," 한 신혼부부와 만나게 된 고두심은 부부가 제주도로 신혼여행을 다녀왔다고 하자 ""나는 드라마 촬영하느라 신혼여행 갈 시간이 없어 남편과 대전 유성온천에서 하룻밤을 묵은 게 전부다""라며 결혼 당시 이야기를 꺼낸다.... "
"‘우영우’, 한바다즈+털보네 제주도 출장 떠난다",2022.08.10.,http://sports.khan.co.kr/news/sk_index.html?art_id=202208100915003&sec_id=540201&pt=nv, 이들은 제주도 출장을 떠나며 화려한 공항 패션(?)을 선보였다. 출장이 아닌 여행을 떠나듯 한껏 꾸민 정명석에 이어 누가 봐도 신경을 쓴 동그라미와 김민식도 눈길을 끌었다. 또 다른 사진에서 우영우는 특별한 초대를... 
"제주도 항공 좌석난 숨통 트일 듯…에어부산, 임시 증편",2022.08.03.,https://news.kmib.co.kr/article/view.asp?arcid=0017339499&code=61141511&cp=nv, 에어부산은 “사회적 거리두기 해제 이후 여름 휴가철을 맞아 제주도 여행객이 대폭 늘어날 것으로 판단해 증편 운항을 결정했다”면서 “이번 임시 증편을 통해 제주도 여행객들의 항공기 좌석난이 해소되길... 
"한맥 마시고 제주도 간다…오비맥주, '한맥X부산' 프로모션",2022.08.11.,https://www.econovill.com/news/articleView.html?idxno=585445," '한맥 맛집'에서 한맥을 즐긴 소비자들은 홍보관에서 제주도 여행 패키지, 한맥 굿즈 등 다양한 경품 추첨 이벤트에 참여할 수 있다. 팝업 홍보관 전면에는 한맥과 카스 공병을 활용한 대형 LED 전광판을 조성해 상권... "
"제주도 항공 좌석난 숨통 트일 듯…에어부산, 임시 증편",2022.08.03.,https://news.kmib.co.kr/article/view.asp?arcid=0017339499&code=61141511&cp=nv, 에어부산은 “사회적 거리두기 해제 이후 여름 휴가철을 맞아 제주도 여행객이 대폭 늘어날 것으로 판단해 증편 운항을 결정했다”면서 “이번 임시 증편을 통해 제주도 여행객들의 항공기 좌석난이 해소되길... 
"한맥 마시고 제주도 간다…오비맥주, '한맥X부산' 프로모션",2022.08.11.,https://www.econovill.com/news/articleView.html?idxno=585445," '한맥 맛집'에서 한맥을 즐긴 소비자들은 홍보관에서 제주도 여행 패키지, 한맥 굿즈 등 다양한 경품 추첨 이벤트에 참여할 수 있다. 팝업 홍보관 전면에는 한맥과 카스 공병을 활용한 대형 LED 전광판을 조성해 상권... "
제주도에 전자여행허가제 도입…관광 업계는 '반발',2022.08.05.,http://www.newsis.com/view/?id=NISX20220805_0001968866&cID=10813&pID=10800, 무사증 여행이 재개된 제주도가 최근 불법체류자 입국 통로로 악용되고 있다는 우려가 제기되자 법무부가 '전자여행허가제' 도입을 추진키로 했다. 관련 업계에선 즉각 부정적인 여론이 감지된다. 외국인 관광 활성화를... 
"포항시 ""수도권·제주도 여행은 포항경주공항으로""",2022.08.10.,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2109401," 오르려던 제주노선이 이번 슬롯 배정으로 더욱 순항할 것으로 기대된다""며, ""포항경주공항의 지속적이고 안정적인 노선 유지를 위해 시민들이 수도권, 제주도 여행 시에 적극 이용해 줄 것을 당부드린다""라고 전했다. "
‘불법 체류’ 차단 위해…제주도 전자여행허가제 도입 추진,2022.08.04.,https://www.sedaily.com/NewsView/269O1HI3DU, 정부가 비자 없이 입국 가능한 제주로를 통해 국내에 들어오는 불법 체류자를 차단하고자 전자여행허가제(K-ETA) 적용 등 대책마련에 나섰다. 법무부는 K-ETA를 제주도에도 적용하는 방안을 추진한다고 4일 밝혔다. K... 
'2023순천만국제정원박람회' 최고 수학여행지 기대,2022.08.10.,http://www.newsis.com/view/?id=NISX20220810_0001974256&cID=10809&pID=10800," 기사내용 요약 제주교육청, 초·중·고 교사 24명 사전답사 전남 순천시는 제주교육청 소속 직원과 제주도 초·중·고 교사 24명이 '2023년도 수학여행' 계획 수립을 위한 사전답사차 순천만국가정원과 순천만습지를... "
"도교육청, 본격 2학기 맞아… 안전한 '수학여행 현장지원단' 파견",7일 전,http://www.jejudomin.co.kr/news/articleView.html?idxno=212160," 제주도교육청 관계자는 ""코로나 재유행 속에서 본격적인 수학여행철을 맞이, 안전한 수학여행을 위해 교육청의 역할이 매우 중요해졌다""며 ""방역수칙 준수 속에서 현장체험학습이 소기의 목적을 달성할 수 있도록... "
우리가 사랑하는 '제주도'도 휴가가 필요하다,2022.08.13.,https://www.pressian.com/pages/articles/2022081210321248927?utm_source=naver&utm_medium=search," 반면 제주 여행의 불만족 사항을 묻는 제주도의 설문조사에서는 2016년, 2018년 모두 높은 물가와 대중교통 불편이 1, 2위를 차지했다. 그 어디에도 난개발을 요청하는 내용은 찾아볼 수 없다. 제주도민들도 난개발을... "
섬타는 여행 ③부안 위도,4일 전,https://www.ilyosisa.co.kr/news/article.html?no=236123," 귀여운 고슴도치와 함께하는 힐링 여행 위도는 격포항에서 직선거리로 14㎞ 떨어진 곳에 있고, 여객선을... 위도는 제주도와 함께 치유의숲이 있는 섬이다. 2층 규모의 치유센터, 숲속의집 4동, 무장애 덱(420m)... "
"심은진, 서울 폭우 피해에 민망했던 여행 “그래도 뿌듯하게 마쳤다”",2022.08.12.,https://www.newsen.com/news_view.php?uid=202208120734042110," 심은진은 최근 자신의 인스타그램에 ""일부러 그런건 아닌데, 엄마 생신맞이 제주도 여행을 앙꿍이가 계획하고, 내가 날짜를 잡아, 예약을하고 출발한 게 공교롭게도 지난 8일.. 그리고 내내 서울엔 엄청난 비가 왔다는... "
"심은진, 서울 폭우 피해에 민망했던 여행 “그래도 뿌듯하게 마쳤다”",2022.08.12.,https://www.newsen.com/news_view.php?uid=202208120734042110," 심은진은 최근 자신의 인스타그램에 ""일부러 그런건 아닌데, 엄마 생신맞이 제주도 여행을 앙꿍이가 계획하고, 내가 날짜를 잡아, 예약을하고 출발한 게 공교롭게도 지난 8일.. 그리고 내내 서울엔 엄청난 비가 왔다는... "
비 피해 제주도로…,2022.08.10.,http://www.munhwa.com/news/view.html?no=2022081001030618072001, 수도권과 충청·강원권에 연일 폭우가 쏟아지는 가운데 9일 서울 강서구 김포공항이 비를 피해 제주도로 떠나는 여행객들로 붐비고 있다. 
"박진영, 딸이 벌써 이렇게 컸어?..JYP 수장의 그림같은 제주도 여행",2022.08.04.,http://sports.chosun.com/news/ntype.htm?id=202208050100035030001868&servicedate=20220804," JYP의 수장 박진영이 제주도에서 가족과 함께한 일상을 공개했다. 박진영은 4일 자신의 인스타그램에 ""Miss Jeju already""라는 글과 함께 사진을 게재했다. 공개된 사진에는 제주도에서 가족과 휴가를 즐기고 있는... "
일몰 보며 해산물 요리...해외여행 안부러운 섬 여행지 3선,2022.08.14.,http://weekly.chosun.com/news/articleView.html?idxno=21585," 해외여행은 코로나19 때문에 불안하고, 제주도는 자주 가서 지겹다면 오늘 소개하는섬으로 떠나보자. 한국관광공사가 여름 휴가철을 맞이해 '8월에 가볼 만한섬'을 선정했다. ▲충남 보령 '외연도' 충남 보령에는 70여 개의... "
"경북·제주도, 해양인문 교류 섬 생태관광 활성화 '손잡다'",2022.08.17.,http://www.hidomin.com/news/articleView.html?idxno=491807," 울릉도와 제주도가 세계적인 관광 명소로 발전할 수 있도록 다양한 노력을 펼쳐 나가자""고 강조했다. 오영훈 제주지사는 ""변화하는 여행 트렌드에 발맞춘 포스트 코로나 관광 정책과 전략이 요구된다""며 ""경북·제주의... "
"정밀 입국심사 뚫은 태국인 55명 또 잠적…제주도 ""전자여행허가제 유보해야""",2022.08.07.,http://www.jejusori.net/news/articleView.html?idxno=406447," 제주에서 태국인 입국 불허와 입국한 태국인의 이탈 사례가 잇따르는 가운데, 제주도는 K-ETA(전자여행허가제) 도입 유보를 정부에 건의키로 했다. K-ETA는 무사증 외국인이 국내 입국 예정 72시간 전까지 전용 홈페이지에... "
전자여행허가제 도입 추진에 제주관광업계 반발,2022.08.05.,https://www.nocutnews.co.kr/news/5798089," 정부의 이같은 방침에 제주도관광협회는 4일 보도자료를 내고, 제주도 전자여행허가제 도입에 반대 입장을 밝혔다. 코로나 장기화로 어려움을 겪고 있는 제주관광시장에 전자여행허가제 도입은 제주 무사증 제도를... "
"롯데홈쇼핑, 코로나19 재유행으로 국내여행 상품 늘린다",2022.08.09.,http://www.newsis.com/view/?id=NISX20220809_0001971961&cID=13001&pID=13000, 롯데홈쇼핑이 코로나19 재확산으로 국내여행 수요가 높아지자 제주와 여수 등 국내 여행상품 판매를... 티커머스 채널 ‘롯데원티비’에서는 16일과 17일 오후 11시 40분에 제주도와 가파도로 구성된 하리카투어의... 
"입국 불허 폭증하자... 법무부, 제주도에도 '전자여행허가제' 도입",2022.08.04.,https://hankookilbo.com/News/Read/A2022080416480003101?did=NA, 법무부가 제주도에도 ‘전자여행허가제(K-ETA)’ 도입을 추진한다. 지금은 제주도에 비자 없이도 입국할 수 있어 외국인 불법체류의 우회 통로가 되고 있다는 지적에 따른 것이다. 법무부는 제주도에 K-ETA를 적용하는... 
"'백윤식 며느리' 정시아, '176cm' 듬직한 아들과 제주도 여행 '훈훈'",2022.08.06.,http://sports.chosun.com/news/ntype.htm?id=202208070100046110002687&servicedate=20220806," 배우 정시아가 제주도 여행 근황을 공개했다. 정시아는 6일 자신의 인스타그램에 ""여행 중...이게 나의 유일한 사진이었다니""라는 글과 함께 사진을 게재했다. 공개된 사진 속 정시아는 아들과 제주도 해변을 바라보며... "
"'백윤식 며느리' 정시아, '176cm' 듬직한 아들과 제주도 여행 '훈훈'",2022.08.06.,http://sports.chosun.com/news/ntype.htm?id=202208070100046110002687&servicedate=20220806," 배우 정시아가 제주도 여행 근황을 공개했다. 정시아는 6일 자신의 인스타그램에 ""여행 중...이게 나의 유일한 사진이었다니""라는 글과 함께 사진을 게재했다. 공개된 사진 속 정시아는 아들과 제주도 해변을 바라보며... "
"경북도-제주도, 해양인문 교류와 섬 생태관광 활성화 '맞손'",2022.08.18.,http://www.kbsm.net/news/view.php?idx=360514, 오영훈 제주도지사는 “변화하는 여행 트렌드에 발맞춘 포스트 코로나 관광 정책과 전략이 요구된다”며 “경북‧제주의 생태환경과 역사‧문화‧먹거리 등 관광자원을 연결하는 프로그램 개발에 공동으로 협력하자”고... 
"'우영우' 제주도行 한바다·털보네..박은빈, ♥강태오 누나 만난다",2022.08.10.,http://sports.chosun.com/news/ntype.htm?id=202208100100073460004365&servicedate=20220810," 가운데, 제주도 출장 출발을 앞둔 한바다즈 완전체가 포착돼 궁금증을 더한다. 우영우, 이준호, 최수연, 권민우 틈에서 정명석의 화려한 공항 패션(?)이 시선을 강탈한다. 출장이 아닌 여행을 떠나듯 '열일' 모드를 해제한... "
제주관광 올해 상반기 단체여행 지표 회복세,2022.08.17.,http://www.jejumaeil.net/news/articleView.html?idxno=318417, 특히 단체관광객이 주로 이용하는 도내 관광여행사와 전세버스 매출액이 전년 대비 최대 1.8배 증가하는 등 단체여행 지표도 회복세를 나타내고 있다. 제주도와 제주관광공사는 신한카드 매출자료 데이터를... 
"""불법체류 우회로 악용 차단""…제주에도 전자여행허가제 적용",2022.08.04.,https://www.hankyung.com/society/article/202208047405i, 정부가 제주도에도 전자여행허가제(K-ETA)를 도입하기로 했다. 일부 외국인이 제주도를 불법체류 등을 위한 우회 기착지로 악용하는 것을 막고자 하는 취지다. K-ETA는 사전 검증 절차 없이 한국에 들어올 수 있는 무사증... 
"황치열, 같이 제주도 여행 가고 싶은 스타 1위",2022.08.09.,http://news.tf.co.kr/stars/read/starwars/1957309.htm, '팬앤스타' 8월 첫째 주 개인랭킹 투표에서 202만 2870표 득표 가수 황치열이 '같이 제주도 여행 가고 싶은 스타' 1위에 올랐다. 주간 아이돌 랭킹사이트 '팬앤스타'에서는 매주 다양한 주제의 개인랭킹 투표를 진행하고... 
2022 평화의섬 여행단 제주 일주…“진상조사 외면”,2022.08.10.,https://news.kbs.co.kr/news/view.do?ncd=5530077&ref=A, 이들은 여행 선언문을 통해 제주도와 정치권이 강정마을 문제의 진상조사를 외면하고 정치적 이득만 취하려 한다고 비판하면서 제2공항 사업은 제주를 군사기지로 만들어 평화를 위협할 거라고 주장했습니다. 
"""코로나·경기 침체에도 거뜬"" 성장 가속화하는 여행 새싹기업들 '눈길'",2022.08.16.,https://www.ajunews.com/view/20220816080524849, 제주도를 선택한 이유는 여행 유형이 항공과 숙박이 필연적으로 따라온다는 점이 해외여행과 비슷하다는 판단에서다. 고급 숙소와 다양한 여행 콘텐츠를 제공한 전략도 주효했다. ◆상반기 거래액 1000억원 '훌쩍... 
"""여배우도 똑같구나""...박은빈이 제주도서 '인생네컷' 찍기 직전에 한 행동",2022.08.13.,https://www.insight.co.kr/news/407861, 촬영 차 제주도를 들른 박은빈은 쉬는 날 잠시나마 제주도 여행을 만끽했다. 그녀는 촬영팀과 길을 지나던 중 발견한 셀프 스튜디오에서 즉석 사진을 찍기로 마음먹었다.셀프 스튜디오가 낯선 듯한 박은빈은 두리번... 
"제주도, 여행지 만족도 '전국 1위'..'힐링' '치유' 선호",2022.08.02.,http://www.jibs.co.kr/news/articles/articlesDetail/24657?feed=na," 제주자치도는 '2021년 문화체육관광부의 국민여행조사'에서 제주도가 여행지 만족도 전국 1위(83.8점)로 전년도보다 1단계 상승했고, 전 연령층에서도 1위로 조사됐다고 밝혔습니다. 이는 코로나19 장기화 속 '천혜의... "
"""여배우도 똑같구나""...박은빈이 제주도서 '인생네컷' 찍기 직전에 한 행동",2022.08.13.,https://www.insight.co.kr/news/407861, 촬영 차 제주도를 들른 박은빈은 쉬는 날 잠시나마 제주도 여행을 만끽했다. 그녀는 촬영팀과 길을 지나던 중 발견한 셀프 스튜디오에서 즉석 사진을 찍기로 마음먹었다.셀프 스튜디오가 낯선 듯한 박은빈은 두리번... 
"제주도, 여행지 만족도 '전국 1위'..'힐링' '치유' 선호",2022.08.02.,http://www.jibs.co.kr/news/articles/articlesDetail/24657?feed=na," 제주자치도는 '2021년 문화체육관광부의 국민여행조사'에서 제주도가 여행지 만족도 전국 1위(83.8점)로 전년도보다 1단계 상승했고, 전 연령층에서도 1위로 조사됐다고 밝혔습니다. 이는 코로나19 장기화 속 '천혜의... "
"경북‧제주도, '해양인문 교류' 및 '섬 생태관광 활성화' 위해 맞손 ",2022.08.18.,http://www.tournews21.com/news/articleView.html?idxno=53860," 오영훈 제주도지사는 ""변화하는 여행 트렌드에 발맞춘 포스트 코로나 관광 정책과 전략이 요구된다""며 ""경북‧제주의 생태환경과 역사‧문화‧먹거리 등 관광자원을 연결하는 프로그램 개발에 공동으로 협력하자""고... "
제주도 온 태국인 280명 중 55명 사라졌다..제도 허점 '비상',2022.08.07.,http://www.ikbc.co.kr/article/view/kbc202208070019, 제도를 시작할 당시 제주가 국제관광도시라는 특성을 감안해 적용지역에서 제외했습니다. 법무부는 태국인 단체 관광객들의 잠적이 잇따르자 제주도를 전자여행허가 제도 적용지역으로 포함시키는 방안도 검토 중입니다. 
'제주도 갑니다',2022.08.14.,https://www.news1.kr/photos/view/?5526483, = 광복절을 하루 앞둔 14일 서울 강서구 김포공항 국내선 청사가 막바지 휴가를 떠나는 여행객들로 붐비고 있다. 2022.8.14/뉴스1 
"정읍공동체활성화센터, 제주도 벤치마킹 탐방",6일 전,http://www.jeollailbo.com/news/articleView.html?idxno=665167, 정읍시공동체활성화센터가 공동체 활성화 역량을 강화하고 우수 지역 벤치마킹 차원에서 제주도 탐방에... 참여자들은 과거 유배의 섬 제주를 B2C 체험관광으로 재탄생시킨 '원도심 광해군 시간여행'을 시작으로 평대리... 
"[팝업★]배윤정, 제주도 여행 가서 키즈카페行 현실에 좌절 ""아들을 위해""",2022.08.12.,http://biz.heraldcorp.com/view.php?ud=202208121801469562103_1," 12일 배윤정은 자신의 유튜브 채널 '배윤정TV'에 '제주도로 가족 여행을 오긴 왔는데...'라는 제목의 영상을 게재했다. 배윤정은 가족들과 함께 여행을 떠났다. 배윤정은 ""가족 첫 여행 체주도로 떠난다""며 ""시부모님 모시고... "
"한동훈 ""불법입국 단호히 차단""…제주에도 전자여행허가제 적용",2022.08.04.,http://www.edaily.co.kr/news/newspath.asp?newsid=03161926632424040, 법무부는 4일 제주도에도 전자여행허가제(K-ETA)를 도입하기로 했다고 밝혔다. 일부 외국인이 제주도를 불법체류 등을 위한 우회 기착지로 악용하는 것을 막으려는 취지다. 한동훈 법무부 장관이 지난 7월 정부과천청사... 
"“갑자기 차 탁송 취소라니”…제주 여행객 대혼란, 무슨일",2022.07.29.,https://news.kmib.co.kr/article/view.asp?arcid=0017322192&code=61172311&cp=nv, 제주도 여행을 하면서 렌트카 대신 자신의 자동차를 배로 보내 이용하는 탁송 서비스를 예약한 여행객들이 무더기로 갑작스런 예약 취소를 통보받으며 혼란을 겪는 일이 발생했다. 탁송업체들과 계약된 해운사가 사전... 
불법체류 통로된 제주도...관광 살리려면 전자여행허가제는 아직!,2022.08.07.,https://news.bbsi.co.kr/news/articleView.html?idxno=3076986, 그렇지만 최근 제주-태국 직항노선에서 불법체류와 취업을 위장한 입국 통로로 악용되면서 우려가 제기됐습니다. 이에 법무부는 지난 4일 제주도에 전자여행허가제를 적용하는 방안을 추진하겠다고 발표한 바 있습니다. 
"'21살' 하선호, 남자친구와 제주도 3박 여행..공개열애 시작 ('하선호')",2022.08.07.,http://www.osen.co.kr/article/G1111914187, 청순하고 청초한 분위기와 미모를 자랑한 하선호는 제주도 여행에 대한 설렌 마음을 보였다. 하선호가 제주도로 향하는 비행기에 탑승하는 과정에서 한 남성의 실루엣도 보였다. 하선호는 ‘갑작스러운 남친 등장’... 
"경북·제주도, 해양인문 교류와 섬 생태관광 활성화 위해 공동협력",2022.08.17.,http://www.nspna.com/news/?mode=view&newsid=587992, 오영훈 제주도지사는 “변화하는 여행 트렌드에 발맞춘 포스트 코로나 관광 정책과 전략이 요구된다”며 “경북·제주의 생태환경과 역사 문화 먹거리 등 관광자원을 연결하는 프로그램 개발에 공동으로 협력하자”고... 
"우영우, 이준호 누나와 첫 만남… 제작진 ""제주도에서 각자 변화 맞는다""",2022.08.10.,https://star.ytn.co.kr/_sn/0117_202208100926445658," 가운데, 제주도 출장 출발을 앞둔 한바다즈 완전체가 포착돼 궁금증을 더한다. 우영우, 이준호, 최수연, 권민우 틈에서 정명석의 화려한 공항 패션이 시선을 강탈한다. 출장이 아닌 여행을 떠나듯 '열일' 모드를 해제한... "
제주 전자여행허가제 도입 관광업계 반발,2022.08.07.,http://www.jemin.com/news/articleView.html?idxno=741525," 법무부 최근 전자여행허가제 제주도 적용 방안 계획 마련 외국인 무단 이탈 예방 목적 업계 ""해외 시장 위축 우려"" 법무부가 제주 전자여행허가제(K-ETA) 도입을 추진한다고 발표한 가운데 도내 관광업계 등이 무사증 제도... "
"하승진, 미모의 아내와 제주 초호화 호텔서 힐링 가족여행 “이게 드림 호캉스지”",5일 전,http://www.mydaily.co.kr/new_yk/html/read.php?newsid=202208201651905328&ext=na&utm_campaign=naver_news&utm_source=naver&utm_medium=related_news," 이번엔 여행욕구를 자극하는 영상을 게재해 네티즌의 부러움을 자아냈다. 이 영상은 게재한 지 얼마 되지... 전면 통유리 너머로 보이는 시티뷰와 오션뷰에 놀란 하승진은 “제주도 와서 이런거 처음 봤다”고 했고, 아내... "
'제주도로 떠나요',2022.08.14.,https://www.news1.kr/photos/view/?5526482, = 광복절을 하루 앞둔 14일 서울 강서구 김포공항 국내선 청사가 막바지 휴가를 떠나는 여행객들로 붐비고 있다. 2022.8.14/뉴스1 
"법무부, 제주도 전자여행허가제 추진…주민들 “관광 타격…시행 미뤄달라”",2022.08.08.,https://www.khan.co.kr/national/national-general/article/202208082139015," 허가, 입국신고서 작성 면제 등 입국절차가 간소화돼 관광객 유치에는 장애가 되지 않을 것”이라고 밝혔다. 제주도와 관광업계는 전자여행허가제 도입은 무사증 제도 취지에 어긋난다며 시행을 미뤄달라고 요구한다. "
"제주도, 여행지 만족도 전국 1위",2022.08.02.,http://www.inews24.com/view/1506533, 제주도는 신종 코로나바이러스 감염증(코로나19) 재유행에 대응하고 본격적인 휴가철을 맞아 제주 방문객들이 안전하고 안심한 제주여행을 즐길 수 있도록 '안전·안심 관광제주' 조성을 더욱 강화한다. 관광객의... 
"법무부, 제주도에 전자여행허가제 도입해 불법 체류자 막는다",2022.08.04.,https://news.kbs.co.kr/news/view.do?ncd=5525519&ref=A, 법무부가 제주도에서 전자여행허가제(K-ETA)를 적용하는 방안을 추진한다고 오늘(4일) 밝혔습니다. 비자 없이 입국할 수 있는 제주도를 우회해 국내에 들어오는 불법 체류자를 막기 위함입니다. 한동훈 법무부 장관은... 
김포공항 '북적북적'…해외여행 감염 부담에 국내선으로 몰려,2022.07.30.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4814571," 이렇게 발권소에는 긴 줄이 늘어섰습니다."" ▶ 인터뷰 : 이두영 / 여행객 - ""오랜만에 제주도에 나가게 돼서 기대가 되고 많이 설레기도 합니다. 바람 한번 쐬고 오려고…."" ▶ 인터뷰 : 오종찬 / 여행객 - ""코로나가 한 2년... "
김포공항 '북적북적'…해외여행 감염 부담에 국내선으로 몰려,2022.07.30.,http://www.mbn.co.kr/pages/news/newsView.php?news_seq_no=4814571," 이렇게 발권소에는 긴 줄이 늘어섰습니다."" ▶ 인터뷰 : 이두영 / 여행객 - ""오랜만에 제주도에 나가게 돼서 기대가 되고 많이 설레기도 합니다. 바람 한번 쐬고 오려고…."" ▶ 인터뷰 : 오종찬 / 여행객 - ""코로나가 한 2년... "
